Genes	Ss30.1	Bc12	Ch40.2	Ch22.2	Ch22.1	Ch22	Ss30.2	Ch22.3	Bc12.1	Bc24.1	Bc18.1	Ch40.3	Ch40.1	Bc18	Bc24	Ss30	Ch40	High_TPM
AT2G32240	920.232997926305	58.90414352687382	318.24426925807427	103.40259757076565	153.00971585197837	150.5641547485446	845.1320446552241	109.13798311396911	69.72867631093322	164.44807197018832	173.39290938396852	317.50535775861664	207.22436215128346	180.41803884255032	141.1318644672776	732.9057486796477	201.5953727396953	2
AT2G33830	7.0553353156317735	130.63260799931751	393.8252092532477	1416.2342065539442	2022.370683515886	1963.4321859651361	30.503515631020626	1424.7072467005655	97.18873020144657	1630.0434127315289	89.64725299527771	415.3466418419815	915.8242706809763	37.19236449434245	1786.4531831149188	16.285127482701732	880.0428063154021	8
AT2G34420	25.8109893948277	562.542782343227	557.5715713840668	1587.5871898039509	2838.9392892102287	2824.015750267945	48.215702636336786	1616.0052606394452	899.6640094701355	884.9804706364461	7546.9148940487075	569.6250405974413	1569.5752002501235	8469.941331077463	1370.7023133974922	42.36582036853232	1594.761180569492	11
AT2G34430	12.000015543862471	42.0666157303575	8.679426380393362	126.9231661835732	235.67432651236115	241.41935574802105	19.51426728891065	136.13003722050212	101.79863847509968	551.0551487093142	128.83747448998895	7.583889450847066	20.951719179736784	64.59033220370887	969.1488778354657	8.953031157213392	20.464486199976907	1
AT2G34500	1564.6281787682096	0.2739281932883743	283.8356164245473	16.758608864241573	24.37934171500766	23.78845098188299	1503.6472310004017	16.38994403012306	0.14770583249745467	242.3152001261597	46.31439530275375	284.7221888203468	172.05895353536934	25.15044891641368	194.93755217519538	1521.9211764390536	181.0156195257396	3
AT2G35370	8.455324112098731	2079.020529061075	17.765834484226975	87.40640106382004	55.262042018852846	57.55086046955293	12.092893091171751	89.45139296971423	2172.148875638676	131.77275573778002	1026.215171797437	20.09223688642079	32.379695072231144	675.9647748175025	138.67854798525855	4.415873126187146	30.05148624957703	3
AT2G35980	6600.0611807714795	0.3972759762310925	3045.4080065928583	571.8446081007531	728.1734568553065	710.9932360012522	4765.862711368954	544.9062551464102	0.4819874534127466	970.714003013772	57.537253047770484	3072.8722598603217	2448.376857578396	32.06004900960877	817.1921576026439	5350.450064042563	2440.8887400007447	8
AT2G36220	1009.3422165122653	20.586118768338434	173.36661045609588	131.44800773490945	126.55689869749632	146.189423797904	1077.3842890938458	137.4538301270224	21.36811043463177	242.00780663098016	40.63641144545568	172.68614771649553	135.37932184634218	37.967684605554645	221.60474661022425	933.2880945027956	129.59167597632586	3
AT2G36830	1.8913837958744266	1125.285375271902	23.803352466370423	38.29432268672165	46.483039935049774	41.17367592492994	6.624678151480158	41.7299534877113	1455.2083249880045	512.5863658052432	165.0008101096961	22.13078457122205	25.978152871971155	106.3517199590288	577.1890060067767	3.326242095050058	32.32842997462542	2
AT2G36950	845.3895662281222	33.98916685532681	229.0302669956081	34.67270026825788	46.696046479579344	49.852519635162075	879.7133522676078	32.7271024111958	28.776436107457318	154.95210522504834	95.01460453913307	219.46268162907373	136.91451578337416	89.75960494506565	112.48787277121332	971.8937916193049	140.15888335606192	3
AT2G37220	8.125116188194285	923.3422418691252	68.2623724445098	189.47414798742844	173.4523264944138	164.69759682043934	12.154226445818438	194.5035601290241	845.0067137387517	309.1015573087932	520.858536643332	65.59952187268941	101.92422501260859	395.87793500870356	373.45796798053453	10.608547273562024	94.37665252348648	2
AT2G38240	525.2890402058615	3.84401291816196	182.92493834622098	5.0233868580373615	14.592514524868546	16.862992437196873	668.1945495274202	4.090887801399475	0.1695881780526331	183.362409286988	1.5295911715580135	180.4373824913241	118.55827760533772	0.4728306185715199	134.80986492425222	980.3465494102862	118.62468531596464	1
AT2G38470	905.4505083965013	21.064865716439325	639.1394601256746	254.5624237675648	241.896380309914	232.66298706922657	975.2824534672724	254.47224863217014	24.81114484021197	417.2364808550523	184.23517630939602	644.6375321246549	490.20729244008766	140.6639672933423	333.31244670378436	808.3187294336329	481.4768605497837	2
AT2G38540	0.0	1011.3060589392273	293.57065686338495	3632.008201221946	2126.324453365926	2047.0219580359949	0.0	3631.800809340575	1288.7048403541787	1179.1092956216282	174.54578445584156	309.93344133308665	1144.6769299252078	70.89734684372145	1323.7456918990883	0.0	1205.2980475133454	10
AT2G38860	2421.1928584673583	42.07703591699522	1170.5179405226656	861.8664781281124	866.0558653228311	853.8523379577894	2329.371513278069	840.541425702112	30.76172742566369	600.1476272797977	192.4156516616156	1143.7113210637297	968.1339614539528	260.0456322507002	498.75876474183036	2995.589616134646	973.7176085611012	10
AT2G38870	802.1339951731208	17.488009805182546	1785.2063313225449	118.78782298078056	201.8857966294901	190.59906075886582	846.0304317295243	118.28417291270216	11.533339380276498	292.1753038774125	34.982649853044464	1769.9961283259838	1013.9553380618994	32.76294852486065	241.58075077310176	969.7082499042572	1039.4420929644346	6
AT2G39030	6889.375112343468	36.38978549093185	276.01428671718844	80.71890124100209	52.80416371460174	57.108248103300745	7232.943177851653	77.43032352133575	3.999022539232396	2744.1963855671693	187.8980756298894	251.12278134446774	246.45565216199262	258.9920126828056	1962.0335950062258	8711.829907334777	237.78997737695477	5
AT2G39730	5.637824183193125	11152.156370154244	186.57785996259983	485.5063696607534	355.12303466868093	345.46476231196715	9.287688126568892	479.3379495703094	11803.211435217241	1326.8604999668805	11847.506105345674	191.24510936938992	327.0042851518	9084.09122445066	1544.3648964737124	5.026167073898188	322.38119915744124	6
AT2G40000	1147.7865457288112	33.13609667802732	854.6766523973773	226.37830330299565	275.10845314923984	286.2182730602768	1261.2110886278942	232.93289954684133	34.950723227287604	443.43439876734453	238.16551753926674	869.53864754679	599.1855304592203	228.69137635014343	466.8284218427629	1149.6057226169685	600.6887808937445	5
AT2G41090	5.175168225395104	2138.39084564863	464.86424339980636	779.0288533964372	725.28730301237	696.1677195335741	5.035088293524493	805.4814180379639	1941.7675946646536	791.4932712468141	1360.8514481149768	467.04944918073375	671.1525270157266	1886.865035891908	805.3881862654347	1.2870383985872087	700.8651220779122	4
AT2G41100	802.0771697125415	63.8879547982917	893.6817966671327	476.1374378254284	529.1181724333841	544.7028863030754	892.8324314715767	476.1639511632698	58.477618838349635	276.4848001327681	395.88515977896714	870.6700755994742	839.7008995456357	326.1184558455125	284.39963721002306	810.7141616668131	844.5072419685093	3
AT2G41180	40.29180269380381	212.4139522490808	293.34780290902387	280.4050501189165	267.171938148528	287.7522859908005	48.45267828749836	280.4390015066412	197.08534855604032	174.43698302403922	537.4681767328074	302.7162119011049	271.8264242593597	872.3296796390304	183.43354131395265	84.77232494356453	277.66095652809577	1
AT2G41410	344.51657529153533	132.1116543630788	879.4398781916135	581.5454920162791	553.0165638589143	563.5569414877615	421.7253829381205	608.0906770596382	218.77343876194425	505.8444490548999	294.20892157514345	871.5461674992345	762.4945322004422	456.0614736843014	454.14546582328455	434.73626521863935	744.5210701536843	2
AT2G41430	3007.5582998960804	1418.2875856934845	2413.765340557823	1982.0663374776127	2387.668055356108	2354.152565848749	3186.962179049372	1967.4923515887185	1291.9561308234356	1692.3589825842985	974.2577355446319	2457.7561310438473	2042.155745658942	998.3326781293756	1557.8715210641378	2827.9434541475603	2054.475846037743	17
AT2G43150	10674.283444321143	46.139967605656174	165.10163779858829	105.88531332957626	145.0208204048908	141.6248804449744	6425.2328333609485	93.75623423151023	45.917790632166465	4884.095751449522	717.9928839165542	172.47626250085384	298.23575479663515	1055.0154476482403	5338.290406401969	7470.786593962645	299.66977775420725	6
AT2G43510	337.7042701877742	39.4349699528122	1659.630693760443	1435.8975017262696	1584.2384425263767	1563.805836590785	641.2688450632793	1465.9666502989646	35.64826228606861	378.39100267481865	46.92794492481573	1672.1287127531405	1751.4564097423913	114.65763576867123	264.71100474167963	413.54113305629687	1759.1471991024055	8
AT2G43570	462.9608944022028	9.862461484430332	1668.0017166290406	2239.168009200081	1388.0548820110544	1356.6592510962462	561.5696010672342	2247.1422519210587	33.587205922630375	1125.4383768842754	58.13735505663549	1660.2012534598693	1662.9161390952256	48.53645976377056	785.696811805051	557.2519779602202	1646.5708804854758	9
AT2G43590	582.4204435401331	1.4079625271609706	18.61129848458961	222.72269511695703	120.85323946398904	127.84159705805223	485.4164265982563	228.462306106757	1.613284429557691	1217.5544115885393	16.46420049214959	20.833522515861368	52.17303750145853	14.628000395126016	1178.6175612411866	371.5739874055921	48.41819837592864	2
AT2G44790	2137.889951527412	0.0	342.81525119245737	5.475402910779068	16.35835898644549	16.09318763233263	1791.5562762293564	4.708218729374697	0.0	288.93559043129534	1.8306810103876736	348.61171932095306	181.1476470165083	1.7491583682265173	295.12714679217413	2303.136233210746	171.38564659693702	3
AT2G45180	2.8254004851951318	989.3231210757488	223.58684546247773	1464.8196078036947	2244.8063071274146	2193.1936206403625	5.93767449132666	1431.2652787829632	752.1574872990383	929.097465689097	4307.616662151425	230.5598696415614	979.7748145404221	3444.26033902989	1357.1771229047638	5.059173161853916	957.5829201725556	11
AT2G45220	3885.704857532554	0.7069783455919443	2164.7583558798674	93.46086270901394	212.99674473491626	219.32412778826213	3388.1609301460103	94.71663101805969	0.10396701927919227	847.3103724011785	44.431605891875286	2160.092408337353	1475.444049102729	19.19363841420717	685.3915959043213	3176.550186726133	1489.3936494839913	8
AT2G45760	1117.1470514587404	0.6532133839953541	103.3362907407002	3.353524743140327	7.714644042517918	8.103758026795306	947.7085145140912	4.2482296399148405	2.1133296034251203	16.31717987930581	5.606193886705842	98.46347020812678	126.70417868053644	1.2626136298118609	10.648696226853284	1058.5498941687913	121.79410340257236	3
AT2G45960	3.5344778270394697	1428.139336874525	305.06558429092536	464.57323468677583	430.6788331751558	429.6651131094764	16.09361966375025	465.4931198090965	1741.5728953334938	413.74611899936514	1545.0445238184384	310.6705803286896	367.03690848141053	1299.7334955371098	504.2854145708785	4.153307697062506	367.08073354383276	4
AT2G46330	4048.1801400332483	85.32104316967283	1082.27179765438	270.08704290135967	273.0861859483387	255.34468927665824	3404.0969859147363	293.76676095748843	58.57101359994053	934.1557156399248	300.90617023990745	1098.6200063971555	878.7228418194935	313.20813461844836	877.3221998301972	3439.7204863139036	843.3906126663305	8
AT2G46650	786.9893575956278	206.57539996718384	240.0171373692351	308.43302399494706	277.1873853644047	284.3900107531515	797.8371419500087	290.03559636860774	167.26931929150527	236.04702321642395	155.57760096209395	236.73011423727183	276.851313793879	165.25636896313063	195.12468133776875	940.4157561350456	274.0245483717339	1
AT2G46820	3.206408956928976	1220.4359735105636	33.33047933936568	104.1413323036152	95.59827856540217	89.47558956187204	4.737921086008249	112.81393288258616	1273.3939696939403	254.72788764667249	807.7867571145205	31.00419994561455	53.23057620673231	573.0806466043439	289.3759888140753	2.2427376647885686	51.053899942831656	2
AT2G47110	1796.5791806715147	397.85931817087504	411.0463720943665	554.0532271831335	459.1957021763469	489.267485930304	1783.698086314593	528.3148570252912	375.58414724162895	421.3260357376517	564.9624148207918	392.53004958033455	501.5815050465468	619.1601521381202	449.90157452754914	2074.3610591204274	492.0131116853481	3
AT2G47400	56.146358441797645	2456.138064697965	575.1803785728401	1040.7194546871963	1022.8471824692442	1064.8226271236247	137.33841098438563	1006.1620365298038	2495.892981555549	1076.5445498475897	1977.2193696940728	572.5255826140153	790.1368208313481	1802.298465799284	1114.9065684117643	118.1569891950982	759.9952052320514	10
AT2G47730	290.9572757714227	155.0755842474891	453.3124819468879	577.0862465007779	566.8349871847332	568.1103958629002	416.954037364733	571.9294024219923	138.46118509879042	926.5381333883099	180.8875158435411	447.0804593954695	541.5423059218704	160.5891202638129	926.4874914980792	259.27962456092774	562.5313321458914	2
AT3G01290	486.9175020780037	49.9208722639273	1133.1175724689454	364.8634920536675	431.7607506148683	424.1700915412728	642.1756166202126	358.89043998000574	59.769933725105744	819.4356389666989	290.7833836201025	1128.0791912817806	983.8206815194592	241.70881157998352	775.6460220128276	601.0143194025247	977.8928634440447	4
AT3G01420	1110.4633024138172	0.13416891099838746	191.31192770444676	0.6314075553246434	3.9614367038604175	4.1325468278570225	1308.1842222777068	0.872579096546037	0.0723457138763043	217.70185663440273	0.7484767085081927	196.18644009913726	168.7316842078203	0.7780160352231085	176.93183833746312	1807.007842668969	163.21909702007582	3
AT3G01500	40.150427947509755	2394.5397199806603	17.374798082339584	32.49844103944925	16.902392196431652	18.123913441977024	37.677994041288336	33.637091356095	2487.6736586066045	124.43800504621704	784.1278168814647	19.763514776036345	16.233594532939385	189.25245064445136	131.00413131325456	33.827254513810985	15.84649023377511	2
AT3G01970	936.8065509840668	16.672493991500467	898.6318021131972	225.80399937144867	454.69167336309687	477.44308374616685	823.9746778657633	217.18568292440818	5.836815095174139	257.96684380616813	92.5822876147422	902.4626050714184	546.4331156033915	178.93038868190945	201.69644815205532	775.8672907351381	569.0548024523547	3
AT3G02360	863.5804673958532	102.48251815597472	401.5014423527706	234.89822595072448	237.94324822719383	242.51943302224717	720.1106768870244	230.0708579362833	102.97310596073065	394.1234663682408	143.06730518271092	388.58568138007865	347.15894449217524	165.19583885407042	353.0544986176558	621.4563131248044	342.3298449302885	1
AT3G02470	2665.638330239357	892.708345979162	2667.859377128677	1494.8496451766007	1582.7842992518506	1600.5344689193853	3152.1042968908578	1533.715080027675	879.3447392562359	2134.9632471251653	2343.932860725785	2663.344482416529	1910.7701475872248	2213.2183445554456	2267.2341278056665	3241.6359098803246	1898.093134471867	17
AT3G02730	1.3435857493197985	1065.4102038575966	30.4414744372412	82.58464846903692	62.24339588120411	69.44109651626796	2.7451577271544485	85.2505792946042	1037.7482271410015	74.98272710836424	504.3731365798533	32.26704320728025	43.60704683680833	393.164541635349	91.89137158890848	0.7518218434017256	44.654566517462065	2
AT3G02840	1346.0430969402648	0.0	254.30490888595187	52.62092158359138	43.43402600780013	44.51036895153052	1093.0399338277057	51.77772097266031	0.5783849440952961	31.18193488292827	11.507450609554095	241.1608419299133	156.20976944576563	8.638935361870628	19.11833293107469	1020.887889607785	159.3127203950056	3
AT3G04120	424.6391318997431	195.57113357202803	1072.4349918395826	915.703185483123	748.7790067545026	761.8846116838547	533.6105718044805	920.2670090860896	236.2034046876376	781.0615474335893	290.4155749357365	1090.8691892090328	943.8754588213317	344.9251537067349	722.0991284776964	441.32515372752505	964.7236497882643	6
AT3G04720	3717.2326050523247	12.924459821263607	4808.894754124374	2752.1871148828545	3772.567083583762	3771.254867506376	4016.9850587383917	2767.732218350112	12.674951866440315	4076.952419564039	1865.1867056010865	4821.576687662718	5159.307285351162	3812.258425791421	3989.294857238709	6159.9907395439595	5168.697427576634	15
AT3G07390	461.8911092457866	44.13243125737953	1058.0569201824271	317.58124100366865	298.88413426038653	292.95095465402693	407.131604035765	322.0633538012715	46.65779275299158	990.72383138104	68.09274910568264	1078.3270651305609	1047.591056728732	48.403261195415276	845.6608994620583	323.7339979687224	1074.584127430224	6
AT3G08580	905.4118466526967	597.7183468560415	1180.3034025508373	1316.23188658084	1204.782028013531	1189.6675310040664	1017.4093209294057	1316.1778502685836	649.2403736240118	1741.003880038209	924.7300461153824	1184.6802296703427	1299.5220804985934	1117.785652518785	1713.5692300908186	1060.0495071642254	1280.9982075609425	15
AT3G08640	820.4110373357283	50.78315334035677	233.79755433599843	245.40922094673058	229.40468987970863	229.57065179356465	800.2026484409572	248.88089951993405	48.985896448623286	197.74396129037282	148.34851515590844	227.82247517951626	216.0775180691296	152.67912508186504	172.91298324465762	926.4797952244163	221.3603236803917	1
AT3G08940	3.1350334150795294	377.3962696354528	65.19996071990123	341.6001368491983	464.3279690248162	447.41012667540633	6.334979370356422	332.22319682665534	457.86878092837946	455.0457950479805	2313.315270313809	62.7313123406315	163.48081157230234	2097.944970433691	589.838577632956	7.286888636047494	164.48583183135474	2
AT3G09390	1028.3395115485316	3148.419143064616	2846.2575424892157	5448.706100140007	4969.128041828962	5053.27302938868	1813.765794492447	5441.764118006029	3288.0416304192668	2165.693329486253	1102.4952370721644	2836.1378378412824	3304.484753549238	1231.7745712430044	1770.9629951505167	1681.2166875952246	3272.146630196127	17
AT3G09440	822.0759040641492	85.88315306081708	1332.1927813195275	151.06874081649875	358.9421948077154	358.01859331627264	824.2776124939404	157.11688047066582	73.1121704912094	477.72809777174035	141.98278760273843	1337.9089530972285	830.3397837430855	147.55411598161498	452.1718252446871	711.8732877402632	802.0172497232547	2
AT3G10985	1883.0912422949173	159.9411605929285	1896.202491592736	893.9107216219458	1396.0626377482101	1397.5823162756965	1781.904138731578	896.8995093230417	168.634817484121	2271.499988205383	317.78533274912763	1950.3655404874162	1362.40913394074	307.182900398912	2158.79067944925	2314.315344529829	1353.138728034161	13
AT3G12120	123.16980240147524	524.8388092240449	154.34291672962397	555.5439774139757	469.2156715860005	476.0375674217329	157.95141908568183	553.3437112367966	533.058040663939	819.7295530813982	470.23119181804987	154.57930386487698	230.82174374801343	356.20610216046424	933.0387633968843	144.29018768744498	232.51827706369357	1
AT3G12780	11.476961951033449	1830.3103886817346	47.98205828036828	157.06617774128142	138.20693417183256	139.04620217109118	14.52725474479251	160.66829810350416	1785.6271033508078	342.93624127669136	1006.2288510361793	45.76057999742138	80.64331276534337	685.0512743182995	389.9770396548024	9.156249342084172	79.44825940163125	3
AT3G13310	672.087669845404	29.237500326678127	378.7786818675118	306.45839192798815	250.99796675042018	277.74206908073654	691.6639178029567	296.78096414405917	30.139468605809725	285.2806878831863	30.62826938610432	416.69701158807914	321.0121632297899	26.871827631945262	263.92231958159505	872.6473327636078	311.63450284862705	1
AT3G13650	1413.12329721567	2.1797066931181868	51.738896106331524	1.5542182410276022	0.3064640872505208	3.10820886884275	970.9050361419303	0.6300404742262294	2.154767438786397	32.3190075628018	1.5589416155545657	46.40714629586325	21.937682435253812	0.0	27.95311231998791	1019.0040488835707	26.563042369440122	3
AT3G14210	6.414012908251559	585.8463230598952	531.2624096652207	2085.7364123382536	1805.6880467889448	1817.1133956859635	3.2264197258326885	2107.5434311604813	573.7771785299333	484.97507949721336	978.658925376017	528.2433866165065	861.1881210011011	700.2513917151921	531.2659311986931	1.8327058412798176	860.3895348438899	7
AT3G14415	2.088516496981416	969.416350818542	63.11093565328392	148.66970883374262	124.85717850945423	128.7259776475381	4.235084831709937	153.46841799278909	1052.007762221439	248.34056447280807	891.4526839352899	61.522234694590786	82.75627178025141	724.8008677785698	288.77054639478746	1.353183023298463	80.5216143871897	3
AT3G14420	5.3501977699138745	2695.9761856852524	34.57867320252684	142.76799612590537	95.47818455674572	96.9187275460502	5.832150457547117	147.1314341701804	2870.276677125204	289.4644110007267	2031.3636992433405	36.600536926891984	53.912691900759704	1519.0446750634594	322.3059583165898	3.4214589489159954	55.63316196060472	4
AT3G14990	394.43232909797945	95.78978389392479	507.8379840781176	620.8276194464725	650.5849492219493	650.6695306577268	750.8227348167802	630.6754368916605	84.08490209991463	1031.3524676344964	289.28597522889265	513.3742218202481	483.3924698535152	338.3517570252648	916.9301901955356	596.5234065565555	483.23465926108634	2
AT3G15353	687.4859204545162	6476.121770140287	2032.240911617356	2945.371999152853	4658.826681867929	4590.712827105813	771.1865851309893	2879.1227412234985	5333.87519013455	785.8301719119574	6842.56441586645	2117.0495520807103	1948.8193502263596	6514.481484976597	919.2175633799714	923.2612339757512	1947.1326414818664	14
AT3G15356	30046.794172320107	15.15198888757851	2099.297964170673	700.7387216953073	1200.1133656730392	1205.8490569729754	23508.033722423515	687.8466877364859	13.063277597642529	5640.532507411489	8322.098026314938	2118.486228406157	1834.9957286988335	13089.181279004611	5452.742158207359	28819.22186840023	1847.6671205630719	13
AT3G15450	129.98330851752814	10.165074030393452	830.3837693933486	384.96626503446487	924.6702902468443	917.9716603163573	403.74935187071577	393.30459175891036	8.105921766562105	1554.6848993583433	100.26639367785135	813.6781591937886	666.105710613107	59.08339944434682	1719.1021792550252	312.25667229285006	653.6250835303238	4
AT3G16140	16.566088099522126	1036.1330239173062	75.02061028431024	310.430301155896	305.3651711199643	295.91565041323213	18.803962447398433	313.17994462874617	1109.3903923009627	594.4362214250282	1292.6229801597458	64.67887151036852	147.2265510886035	1139.0332051545647	733.4799122029781	19.226214361737064	155.06131474041422	4
AT3G16470	8.224121114898841	367.1981973020128	84.1029156516862	660.3659528896104	508.53556937519585	523.1115526262349	9.063782855022339	661.9026047141665	190.7129389083492	879.8145066755576	63.50629744078083	82.3723971463698	257.7541764937643	79.9749173500162	855.9999986122036	7.934344526606398	258.5206130973764	2
AT3G16530	16359.589009369143	47.08795975313803	2906.7978620818376	928.9949578458193	1315.8262391653047	1307.6739654900505	13735.963227588896	897.4551260485318	46.549199832844046	2178.8152849060675	3217.898621861273	2925.503151794736	2042.8707792655607	4145.250190720665	1865.764344921586	13550.970200801536	2025.9186501283834	15
AT3G16640	354.3815979770556	1659.2976282937493	2141.672049379894	1995.0746045840865	2124.5786436230555	2124.212044258932	622.3872146473001	1950.0480833775446	1574.2380573400412	1171.50605629883	2172.6247083071	2148.199983301352	1706.175856156904	2414.9284987322626	1293.1192636197475	453.79259563742204	1665.8783725523472	14
AT3G16770	34.6190441175838	273.39201708871946	3199.60951479934	2305.223122215604	3328.56401087272	3290.380517314325	66.5275737105623	2275.194804723269	307.3660903418098	406.4063276933508	2208.8790940204067	3188.7966225083514	2923.324247110771	2531.851815196177	33.72988043429669	31.20251467843913	2908.1333398174793	10
AT3G18250	211.02439208256104	1.76452446585758	1126.3500145509247	104.93193438709213	171.1820830213623	190.97723349846675	299.29349505794283	91.80589767296485	3.8058230087655844	375.04604835369565	28.016407890966335	1157.0848476435235	900.869504678864	14.211235660220082	259.6548585074583	287.16556753932167	870.0819396118576	4
AT3G18780	434.0886098294173	889.7390315129321	779.8484663090942	962.1980731427527	1259.512858380723	1275.5377997396251	419.01089308112	972.5395528698973	880.4150665584951	762.3435135761183	1179.6537627640646	793.3340987367903	892.7014241507478	1077.1008635802125	847.2017397251838	448.9017403701032	900.6559692204361	11
AT3G19930	1.7859554906417388	40.215223988583546	674.5862814273952	923.628756791866	797.3396078726593	802.9402705769836	10.165040569390747	938.698672202864	48.6372088440448	145.27393100782416	50.114498395944395	655.068687574774	776.2319986761656	51.3828851088653	138.08118098681405	8.137612349595711	756.3071178042087	2
AT3G21055	13.244064774352179	1938.6405513450266	41.842068008813015	266.0152451341035	241.57244499805114	235.319471590351	13.91642458904686	281.04399195614394	2019.0320538056235	829.2657996555977	1358.4119242704185	44.19421293082902	118.70215901019856	838.6326492678153	1061.5251432777832	16.600411937333163	119.43915205682544	4
AT3G21305	1268.7535231413087	0.0	256.8967454873075	14.531940553608079	27.14626625487508	32.12088481038284	1163.7060730040864	13.176964918191993	0.4819874534127466	22.328772466418485	11.507450609554095	258.82161065710386	156.20976944576563	4.607432192997667	13.21185609058007	1163.7762473961986	194.4432177128786	3
AT3G22120	0.21672105994394475	93.79550363824195	46.24938373876229	387.4083243041427	343.8527058950843	340.98022606476485	0.7590777048571014	390.4380507544763	86.58247344941704	1497.2118568202275	258.22893523151663	55.881938664601975	180.2899403544983	133.3013904928643	1681.751821984583	1.2126924304870008	174.80764640545223	2
AT3G22231	0.0	1017.0478404230472	5.745636802227343	55.125295157901725	36.94285269947187	37.82831475602938	0.0	60.247620347883185	574.4414103855555	791.6564783548372	294.8950648769037	9.682218249909651	48.54392125652237	265.6079944895133	675.4617626474736	0.0	36.94677711385763	1
AT3G22240	913.625700812338	1.5300493679170457	57.5437172304154	2.5529084756338523	7.9380410707761575	9.425433380652883	1034.7049741748083	2.7862262863585614	0.12375353533570525	31.984457857302157	0.3939487596063565	57.07242829593055	27.50856913474675	0.29574733671268816	21.65043031059684	562.7155081228437	33.56276299381961	2
AT3G22600	9360.169329656532	4.350952613046202	3958.8190270857613	505.12771531318924	632.8991944750132	621.3377393639123	7153.309628587514	502.9112374890744	10.237497700434934	1006.2573443381604	138.25021011792677	4016.9539470593927	3061.4243400166456	81.23365711453313	839.1581834300981	7012.560790695275	3006.673955681929	8
AT3G22890	2000.1513188207398	391.4269351985311	920.7662992115263	776.4558247747642	872.222788478337	876.0786381882291	2079.562561309001	783.3502676296667	374.14618896803086	1108.9094271257145	949.3052585253188	914.9078425189767	931.0743096578784	1080.6588985019873	1087.9058159475842	2591.298564407778	911.640150287264	13
AT3G26190	2657.534118021288	0.0	95.9224958243822	0.0	0.3205587687026889	0.3251159432108359	1647.884572916456	0.1098361423371394	0.06829903006718846	9.325627779635315	0.9783836192585459	95.57276336347066	24.45322153364059	0.8161082504688225	8.479777191760457	1838.8475130611605	22.80661710335157	3
AT3G26200	6217.293767671888	2.00543740031046	1117.5502098465117	104.1366367347118	136.18766457345282	143.91465838958737	5076.465199907071	104.01421884414371	1.1489442616407173	269.20864417691763	103.80767868446462	1120.685776329276	425.34953585180136	156.26590828003626	234.24302525171933	4796.355183369693	422.2653821608032	5
AT3G26520	6.615793213192455	536.0545980350738	336.8179646830328	1033.7904262783034	1544.2078960138456	1501.5653882129934	48.06083421245135	1027.245578745249	552.760137899725	1540.733113400148	568.3744234688967	331.88761315171297	764.0490800616582	394.9195881784987	1835.8771858286866	9.871887673960133	746.2899551733889	6
AT3G26650	10.152640560479362	3561.7105731219954	104.19763672776214	308.25979629058475	207.9429641626773	211.32890203651758	20.49650113225977	315.4505512632564	3859.260175683255	890.7295407059755	2986.8889115130223	97.31489938591557	141.08781839752262	2114.0959897019893	1062.9474772468693	7.101311681668794	138.0695141975883	6
AT3G26740	31.978396400617623	2202.257238906249	1087.601166354951	3007.084183648638	3557.775640456546	3636.828858297656	109.64455736824794	3017.4388423122527	2298.505662682815	2752.6790406917385	190.2255202446693	1097.7696395446258	1907.0826207919501	196.52559891899898	2501.1542964205632	57.346877601696384	1888.1342554227656	12
AT3G26830	5127.513780082595	2.335102714524448	1478.8404174697837	348.8775747421276	409.9529714458897	418.5558380975031	5067.697461146157	350.75287633213617	7.414813987319709	1169.1123539132518	589.3162497522734	1465.7267352342417	1086.2992947188188	417.00487429004636	935.3174894933476	6096.519021081199	1074.2434192350297	9
AT3G28210	614.5842970894873	0.8505063153116347	850.803827074109	43.391146441759346	61.07555887181857	64.67263326678021	635.0593756128426	40.931925269213906	2.235697671229078	42.77060641454808	5.748322745805428	853.1463630160347	576.9198505214753	6.986857269193647	33.55322524412437	459.7345470934681	579.2255334607098	2
AT3G28930	2496.428229417131	91.65852833254476	978.4069596684413	609.6140401964125	736.6808567895281	766.6899156289951	2544.9640733571373	596.5304311727475	86.31654213369728	854.7209255440953	616.8871329866422	1026.068088971134	957.6883500772631	814.4775903125818	637.2870273966333	2693.0825956077883	968.6657436570848	8
AT3G28940	144.07826644241004	800.0832564389412	1344.3539801511095	2241.037034929091	2537.4798367217204	2563.317203219782	244.20789772779236	2221.7793834687254	726.3180163350543	979.8443917551014	647.0727996603113	1331.9358271507886	1667.6635394556406	963.7064662911372	785.5375069240822	179.90660432721157	1697.3874813209884	10
AT3G44310	297.3613920229942	768.660856923143	1903.3539361212613	1282.3146060070985	1561.3322119558607	1546.2469592654568	665.0975495713623	1280.7880514882913	721.8071272186896	995.9483797283084	1044.2528245674373	1883.6160985788888	1850.86904342071	1485.765139590171	770.1698897192096	622.4219809897149	1870.5067310636719	11
AT3G44720	1454.9948258606516	38.46940123721031	293.7653969342728	148.12321524289462	164.64476623446978	162.33553280191916	1189.0193168881638	151.2223146237796	25.857209265436765	364.75582190632485	105.08513642130221	293.21891315578233	275.2447889543178	113.18563720233448	322.1461956768595	1343.6791919857394	283.71985554799	3
AT3G45140	25.67639429606089	1090.095982682952	152.8865984495759	247.4525015628349	152.77311425994395	150.12305026206317	58.055350405715615	248.5897949650416	909.6500844492704	1404.1781115436938	530.5901514450435	150.66177210296496	202.52923889528236	511.5178015930768	1075.579232707822	54.77217823305501	195.5943600507747	4
