,Mod_Inf,Mod_Lng_Inf,Mod_Ctl,Mod_Lng_Ctl,Genes_diff,Perc_diff
725,mod_merged_mistyrose3,386,mod_merged_antiquewhite,577,384,99.48186528497409
726,mod_merged_mistyrose3,386,mod_merged_orange1,95,386,100
727,mod_merged_mistyrose3,386,mod_merged_coral1,141,381,98.70466321243524
728,mod_merged_mistyrose3,386,mod_merged_darkolivegreen4,1792,315,81.60621761658031
729,mod_merged_mistyrose3,386,mod_merged_mediumpurple1,273,380,98.44559585492227
730,mod_merged_mistyrose3,386,mod_merged_navajowhite3,492,377,97.66839378238342
731,mod_merged_mistyrose3,386,mod_merged_lightblue1,195,381,98.70466321243524
732,mod_merged_mistyrose3,386,mod_merged_thistle1,273,376,97.40932642487047
733,mod_merged_mistyrose3,386,mod_merged_blue3,79,384,99.48186528497409
734,mod_merged_mistyrose3,386,mod_merged_honeydew1,1047,378,97.92746113989638
735,mod_merged_mistyrose3,386,mod_merged_mistyrose3,33,383,99.22279792746114
736,mod_merged_mistyrose3,386,mod_merged_firebrick3,1215,378,97.92746113989638
737,mod_merged_steelblue,222,mod_merged_brown3,39,221,99.54954954954955
738,mod_merged_steelblue,222,mod_merged_navajowhite1,87,222,100
739,mod_merged_steelblue,222,mod_merged_mediumpurple3,109,222,100
740,mod_merged_steelblue,222,mod_merged_firebrick2,210,217,97.74774774774775
741,mod_merged_steelblue,222,mod_merged_deepskyblue,834,208,93.69369369369369
742,mod_merged_steelblue,222,mod_merged_lightblue,635,216,97.29729729729729
743,mod_merged_steelblue,222,mod_merged_tan1,33,221,99.54954954954955
744,mod_merged_steelblue,222,mod_merged_antiquewhite3,764,204,91.89189189189189
745,mod_merged_steelblue,222,mod_merged_coral3,2024,206,92.7927927927928
746,mod_merged_steelblue,222,mod_merged_darkolivegreen2,1175,215,96.84684684684684
747,mod_merged_steelblue,222,mod_merged_magenta2,204,218,98.1981981981982
748,mod_merged_steelblue,222,mod_merged_antiquewhite,577,220,99.09909909909909
749,mod_merged_steelblue,222,mod_merged_orange1,95,222,100
750,mod_merged_steelblue,222,mod_merged_coral1,141,219,98.64864864864865
751,mod_merged_steelblue,222,mod_merged_darkolivegreen4,1792,199,89.63963963963964
752,mod_merged_steelblue,222,mod_merged_mediumpurple1,273,215,96.84684684684684
753,mod_merged_steelblue,222,mod_merged_navajowhite3,492,208,93.69369369369369
754,mod_merged_steelblue,222,mod_merged_lightblue1,195,219,98.64864864864865
755,mod_merged_steelblue,222,mod_merged_thistle1,273,215,96.84684684684684
756,mod_merged_steelblue,222,mod_merged_blue3,79,222,100
757,mod_merged_steelblue,222,mod_merged_honeydew1,1047,200,90.09009009009009
758,mod_merged_steelblue,222,mod_merged_mistyrose3,33,222,100
759,mod_merged_steelblue,222,mod_merged_firebrick3,1215,218,98.1981981981982
760,mod_merged_brown2,261,mod_merged_brown3,39,261,100
761,mod_merged_brown2,261,mod_merged_navajowhite1,87,261,100
762,mod_merged_brown2,261,mod_merged_mediumpurple3,109,261,100
763,mod_merged_brown2,261,mod_merged_firebrick2,210,256,98.08429118773947
764,mod_merged_brown2,261,mod_merged_deepskyblue,834,252,96.55172413793103
765,mod_merged_brown2,261,mod_merged_lightblue,635,253,96.93486590038314
766,mod_merged_brown2,261,mod_merged_tan1,33,260,99.61685823754789
767,mod_merged_brown2,261,mod_merged_antiquewhite3,764,254,97.31800766283524
768,mod_merged_brown2,261,mod_merged_coral3,2024,221,84.67432950191571
769,mod_merged_brown2,261,mod_merged_darkolivegreen2,1175,253,96.93486590038314
770,mod_merged_brown2,261,mod_merged_magenta2,204,258,98.85057471264368
771,mod_merged_brown2,261,mod_merged_antiquewhite,577,257,98.46743295019157
772,mod_merged_brown2,261,mod_merged_orange1,95,259,99.23371647509579
773,mod_merged_brown2,261,mod_merged_coral1,141,259,99.23371647509579
774,mod_merged_brown2,261,mod_merged_darkolivegreen4,1792,244,93.48659003831418
775,mod_merged_brown2,261,mod_merged_mediumpurple1,273,261,100
776,mod_merged_brown2,261,mod_merged_navajowhite3,492,257,98.46743295019157
777,mod_merged_brown2,261,mod_merged_lightblue1,195,246,94.25287356321839
778,mod_merged_brown2,261,mod_merged_thistle1,273,254,97.31800766283524
779,mod_merged_brown2,261,mod_merged_blue3,79,261,100
780,mod_merged_brown2,261,mod_merged_honeydew1,1047,225,86.20689655172414
781,mod_merged_brown2,261,mod_merged_mistyrose3,33,261,100
782,mod_merged_brown2,261,mod_merged_firebrick3,1215,255,97.70114942528735
783,mod_merged_oldlace,1087,mod_merged_brown3,39,1085,99.81600735970561
784,mod_merged_oldlace,1087,mod_merged_navajowhite1,87,1086,99.90800367985281
785,mod_merged_oldlace,1087,mod_merged_mediumpurple3,109,1085,99.81600735970561
786,mod_merged_oldlace,1087,mod_merged_firebrick2,210,1076,98.98804047838087
787,mod_merged_oldlace,1087,mod_merged_deepskyblue,834,1027,94.48022079116835
788,mod_merged_oldlace,1087,mod_merged_lightblue,635,1028,94.57221711131555
789,mod_merged_oldlace,1087,mod_merged_tan1,33,1087,100
790,mod_merged_oldlace,1087,mod_merged_antiquewhite3,764,1084,99.72401103955842
791,mod_merged_oldlace,1087,mod_merged_coral3,2024,994,91.44434222631095
792,mod_merged_oldlace,1087,mod_merged_darkolivegreen2,1175,991,91.16835326586937
793,mod_merged_oldlace,1087,mod_merged_magenta2,204,1084,99.72401103955842
794,mod_merged_oldlace,1087,mod_merged_antiquewhite,577,1013,93.19227230910764
795,mod_merged_oldlace,1087,mod_merged_orange1,95,1083,99.63201471941122
796,mod_merged_oldlace,1087,mod_merged_coral1,141,1084,99.72401103955842
797,mod_merged_oldlace,1087,mod_merged_darkolivegreen4,1792,1053,96.8721251149954
798,mod_merged_oldlace,1087,mod_merged_mediumpurple1,273,1087,100
799,mod_merged_oldlace,1087,mod_merged_navajowhite3,492,1060,97.51609935602576
800,mod_merged_oldlace,1087,mod_merged_lightblue1,195,1084,99.72401103955842
801,mod_merged_oldlace,1087,mod_merged_thistle1,273,1087,100
802,mod_merged_oldlace,1087,mod_merged_blue3,79,1086,99.90800367985281
803,mod_merged_oldlace,1087,mod_merged_honeydew1,1047,1062,97.70009199632015
804,mod_merged_oldlace,1087,mod_merged_mistyrose3,33,1086,99.90800367985281
805,mod_merged_oldlace,1087,mod_merged_firebrick3,1215,936,86.10855565777369
